name_age,time,overall_place,sex_place,sex_div_place,div,net_time,city_state_country,state_country,country,city,city_country,ag_time,bq,date,marathon,midd,year
MOAZZAM BROHI (M33),3:06:41,65,NA,53 / 11,M30-34,3:06:34,NA,NA,NA,NA,NA,3:06:34, ,2017-10-01,Wineglass Marathon,539171001,2017
Kevin Garvey (M36),3:06:44,66,NA,54 / 15,M35-39,3:06:29,NA,NA,NA,NA,NA,3:06:17,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Wei Zhu (M35),3:06:44,67,NA,55 / 16,M35-39,3:06:41,NA,NA,NA,NA,NA,3:06:41,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Chris Roggie (M39),3:06:48,68,NA,56 / 17,M35-39,3:06:46,NA,NA,NA,NA,NA,3:03:46,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Jeffrey Orchard (M52),3:07:07,69,NA,57 / 4,M50-54,3:07:02,NA,NA,NA,NA,NA,2:44:32,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Kelly Dunston (M41),3:07:19,70,NA,58 / 7,M40-44,3:07:14,NA,NA,NA,NA,NA,3:01:13,BQ,2017-10-01,Wineglass Marathon,539171001,2017
scott wardle (M54),3:07:28,71,NA,59 / 5,M50-54,3:07:28,NA,NA,NA,NA,NA,2:41:55,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Jonathan Dixon (M34),3:07:44,72,NA,60 / 12,M30-34,3:07:41,NA,NA,NA,NA,NA,3:07:41, ,2017-10-01,Wineglass Marathon,539171001,2017
Kevin Anderson (M29),3:07:45,73,NA,61 / 6,M25-29,3:07:43,NA,NA,NA,NA,NA,3:07:43, ,2017-10-01,Wineglass Marathon,539171001,2017
Allen Dise (M58),3:07:48,74,NA,62 / 2,M55-59,3:07:23,NA,NA,NA,NA,NA,2:35:49,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Bruce Lee (M45),3:07:56,75,NA,63 / 7,M45-49,3:07:52,NA,NA,NA,NA,NA,2:55:49,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Howard Lanney (M29),3:08:06,76,NA,64 / 7,M25-29,3:08:01,NA,NA,NA,NA,NA,3:08:01, ,2017-10-01,Wineglass Marathon,539171001,2017
Michael Kelly (M27),3:08:07,77,NA,65 / 8,M25-29,3:08:02,NA,NA,NA,NA,NA,3:08:02, ,2017-10-01,Wineglass Marathon,539171001,2017
Travis Lockwood (M36),3:08:18,79,NA,66 / 18,M35-39,3:08:08,NA,NA,NA,NA,NA,3:07:57,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Michael Fernandez (M48),3:08:23,80,NA,67 / 8,M45-49,3:08:21,NA,NA,NA,NA,NA,2:51:44,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Robert Nielsen (M49),3:08:37,81,NA,68 / 9,M45-49,3:08:28,NA,NA,NA,NA,NA,2:50:21,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Paul Burger (M45),3:08:51,83,NA,69 / 10,M45-49,3:08:43,NA,NA,NA,NA,NA,2:56:36,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Wes Hamilton (M31),3:09:25,85,NA,70 / 13,M30-34,3:09:24,NA,NA,NA,NA,NA,3:09:24, ,2017-10-01,Wineglass Marathon,539171001,2017
Nicholas Starita (M38),3:09:53,87,NA,71 / 19,M35-39,3:09:35,NA,NA,NA,NA,NA,3:07:52,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Christopher Zona (M40),3:10:04,88,NA,72 / 8,M40-44,3:09:39,NA,NA,NA,NA,NA,3:05:04,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Matthew Potenza (M39),3:10:05,89,NA,73 / 20,M35-39,3:10:01,NA,NA,NA,NA,NA,3:06:59, ,2017-10-01,Wineglass Marathon,539171001,2017
Benjamin Hopkins (M36),3:10:06,90,NA,74 / 21,M35-39,3:10:02,NA,NA,NA,NA,NA,3:09:51, ,2017-10-01,Wineglass Marathon,539171001,2017
Robert Sherrill (M41),3:10:08,91,NA,75 / 9,M40-44,3:10:04,NA,NA,NA,NA,NA,3:03:58,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Alan Baisch (M56),3:10:09,92,NA,76 / 3,M55-59,3:10:08,NA,NA,NA,NA,NA,2:41:09,BQ,2017-10-01,Wineglass Marathon,539171001,2017
CHRIS EIRIKSSON (M38),3:10:35,93,NA,77 / 22,M35-39,3:10:34,NA,NA,NA,NA,NA,3:08:51, ,2017-10-01,Wineglass Marathon,539171001,2017
Brayan Johnson (M28),3:11:18,94,NA,78 / 9,M25-29,3:11:11,NA,NA,NA,NA,NA,3:11:11, ,2017-10-01,Wineglass Marathon,539171001,2017
Pete Carmen (M51),3:11:48,96,NA,79 / 6,M50-54,3:11:35,NA,NA,NA,NA,NA,2:50:04,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Jim Hardin (M48),3:12:01,97,NA,80 / 11,M45-49,3:11:56,NA,NA,NA,NA,NA,2:55:00,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Christopher Carney (M44),3:12:10,98,NA,81 / 10,M40-44,3:12:06,NA,NA,NA,NA,NA,3:01:20,BQ,2017-10-01,Wineglass Marathon,539171001,2017
James Decker (M42),3:12:52,100,NA,82 / 11,M40-44,3:11:31,NA,NA,NA,NA,NA,3:03:50,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Brendan Quinn (M36),3:12:53,101,NA,83 / 23,M35-39,3:12:46,NA,NA,NA,NA,NA,3:12:34, ,2017-10-01,Wineglass Marathon,539171001,2017
Derek Harrison (M45),3:13:01,102,NA,84 / 12,M45-49,3:13:00,NA,NA,NA,NA,NA,3:00:36,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Wyatt Troxell (M37),3:13:41,104,NA,85 / 24,M35-39,3:13:41,NA,NA,NA,NA,NA,3:12:54, ,2017-10-01,Wineglass Marathon,539171001,2017
Walt Hawthorne (M44),3:13:43,105,NA,86 / 12,M40-44,3:13:39,NA,NA,NA,NA,NA,3:02:47,BQ,2017-10-01,Wineglass Marathon,539171001,2017
TRUNG NGUYEN (M38),3:13:47,106,NA,87 / 25,M35-39,3:13:18,NA,NA,NA,NA,NA,3:11:33, ,2017-10-01,Wineglass Marathon,539171001,2017
John Coughlin (M40),3:13:49,107,NA,88 / 13,M40-44,3:13:43,NA,NA,NA,NA,NA,3:09:03,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Clifton Shanklin (M35),3:13:52,108,NA,89 / 26,M35-39,3:13:37,NA,NA,NA,NA,NA,3:13:37, ,2017-10-01,Wineglass Marathon,539171001,2017
Justin Feil (M43),3:13:52,109,NA,90 / 14,M40-44,3:13:44,NA,NA,NA,NA,NA,3:04:25,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Bundy Wist (M49),3:13:58,111,NA,91 / 13,M45-49,3:13:54,NA,NA,NA,NA,NA,2:55:14,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Jake Myers (M30),3:14:03,112,NA,92 / 14,M30-34,3:13:41,NA,NA,NA,NA,NA,3:13:41, ,2017-10-01,Wineglass Marathon,539171001,2017
Stephen England (M37),3:14:13,113,NA,93 / 27,M35-39,3:14:10,NA,NA,NA,NA,NA,3:13:23, ,2017-10-01,Wineglass Marathon,539171001,2017
Dan Conder (M48),3:14:19,115,NA,94 / 14,M45-49,3:14:12,NA,NA,NA,NA,NA,2:57:04,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Matthew Fogerty (M38),3:14:46,117,NA,95 / 28,M35-39,3:14:44,NA,NA,NA,NA,NA,3:12:58, ,2017-10-01,Wineglass Marathon,539171001,2017
Kenneth Burt (M48),3:14:50,118,NA,96 / 15,M45-49,3:14:43,NA,NA,NA,NA,NA,2:57:33,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Jeffrey Riley (M43),3:15:00,121,NA,97 / 15,M40-44,3:14:53,NA,NA,NA,NA,NA,3:05:30,BQ,2017-10-01,Wineglass Marathon,539171001,2017
John Palombo (M34),3:15:17,122,NA,98 / 15,M30-34,3:13:51,NA,NA,NA,NA,NA,3:13:51, ,2017-10-01,Wineglass Marathon,539171001,2017
Ryan Carney (M31),3:16:01,123,NA,99 / 16,M30-34,3:15:59,NA,NA,NA,NA,NA,3:15:59, ,2017-10-01,Wineglass Marathon,539171001,2017
Paul Colucci (M46),3:16:02,124,NA,100 / 16,M45-49,3:16:02,NA,NA,NA,NA,NA,3:01:52,BQ,2017-10-01,Wineglass Marathon,539171001,2017
Bryan Morseman (M31),2:24:49,1,NA,1 / 1,M30-34,2:24:49,NA,NA,NA,NA,NA,2:24:49,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Kenny Goodfellow (M27),2:35:46,2,NA,2 / 1,M25-29,2:35:45,NA,NA,NA,NA,NA,2:35:45,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Connor Rosenblatt (M21),2:38:46,3,NA,3 / 1,M0-24,2:38:45,NA,NA,NA,NA,NA,2:38:03,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Bobby Asher (M31),2:41:43,4,NA,4 / 2,M30-34,2:41:41,NA,NA,NA,NA,NA,2:41:41,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Dave Vona (M34),2:42:36,5,NA,5 / 3,M30-34,2:42:35,NA,NA,NA,NA,NA,2:42:35,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Matthew Johnson (M23),2:46:52,6,NA,6 / 2,M0-24,2:46:50,NA,NA,NA,NA,NA,2:46:50,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Kip Hoffman (M41),2:47:19,7,NA,7 / 1,M40-44,2:47:17,NA,NA,NA,NA,NA,2:41:55,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Chris Fernandez (M24),2:48:17,9,NA,8 / 3,M0-24,2:48:16,NA,NA,NA,NA,NA,2:48:16,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jeffrey Cavallaro (M41),2:49:37,10,NA,9 / 2,M40-44,2:49:35,NA,NA,NA,NA,NA,2:44:08,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Ben Feidner (M33),2:49:58,11,NA,10 / 4,M30-34,2:49:56,NA,NA,NA,NA,NA,2:49:56,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Elias Theodosis (M27),2:50:44,12,NA,11 / 2,M25-29,2:50:41,NA,NA,NA,NA,NA,2:50:41,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Dan Courtney (M39),2:50:52,13,NA,12 / 1,M35-39,2:50:51,NA,NA,NA,NA,NA,2:48:07,BQ,2016-10-02,Wineglass Marathon,539161002,2016
JAMES BRADY (M49),2:50:55,14,NA,13 / 1,M45-49,2:50:53,NA,NA,NA,NA,NA,2:34:27,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jim Fullarton (M51),2:52:17,15,NA,14 / 1,M50-54,2:52:15,NA,NA,NA,NA,NA,2:32:54,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Adam Gootnick (M30),2:52:42,16,NA,15 / 5,M30-34,2:52:40,NA,NA,NA,NA,NA,2:52:40,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Vasili Papastrat (M26),2:54:09,17,NA,16 / 3,M25-29,2:54:07,NA,NA,NA,NA,NA,2:54:07,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Joe Noonan (M48),2:55:00,18,NA,17 / 2,M45-49,2:54:58,NA,NA,NA,NA,NA,2:39:32,BQ,2016-10-02,Wineglass Marathon,539161002,2016
David Tannascoli (M34),2:57:12,19,NA,18 / 6,M30-34,2:57:10,NA,NA,NA,NA,NA,2:57:10,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jason Santos (M25),2:57:58,20,NA,19 / 4,M25-29,2:57:56,NA,NA,NA,NA,NA,2:57:56,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Stanley Larkin (M57),2:58:41,21,NA,20 / 1,M55-59,2:58:39,NA,NA,NA,NA,NA,2:30:00,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Neal Lakdawala (M41),2:58:42,22,NA,21 / 3,M40-44,2:58:39,NA,NA,NA,NA,NA,2:52:55,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Mario Zuniga (M52),2:59:10,23,NA,22 / 2,M50-54,2:59:09,NA,NA,NA,NA,NA,2:37:36,BQ,2016-10-02,Wineglass Marathon,539161002,2016
David Loaiza (M48),2:59:41,24,NA,23 / 3,M45-49,2:59:40,NA,NA,NA,NA,NA,2:43:49,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jeremy Sanders (M40),2:59:49,25,NA,24 / 4,M40-44,2:59:48,NA,NA,NA,NA,NA,2:55:28,BQ,2016-10-02,Wineglass Marathon,539161002,2016
ZAIRE DURANT-YOUNG (M36),3:00:16,26,NA,25 / 2,M35-39,3:00:13,NA,NA,NA,NA,NA,3:00:02,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jim Colling (M40),3:00:25,27,NA,26 / 5,M40-44,3:00:23,NA,NA,NA,NA,NA,2:56:02,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Steve Slates (M52),3:00:48,28,NA,27 / 3,M50-54,3:00:45,NA,NA,NA,NA,NA,2:39:01,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Eric Kosek (M36),3:01:05,29,NA,28 / 3,M35-39,3:01:04,NA,NA,NA,NA,NA,3:00:53,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Austin Hogie (M22),3:01:50,30,NA,29 / 4,M0-24,3:01:47,NA,NA,NA,NA,NA,3:01:42,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Tim Cooke (M50),3:02:11,31,NA,30 / 4,M50-54,3:02:07,NA,NA,NA,NA,NA,2:43:07,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Mark Stenpeck (M31),3:03:25,33,NA,31 / 7,M30-34,3:03:23,NA,NA,NA,NA,NA,3:03:23,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jeffrey Beem-Miller (M30),3:03:25,34,NA,32 / 8,M30-34,3:03:18,NA,NA,NA,NA,NA,3:03:18,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Ambrose Schaffer (M33),3:03:26,35,NA,33 / 9,M30-34,3:03:20,NA,NA,NA,NA,NA,3:03:20,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Pete Sullivan (M33),3:03:39,36,NA,34 / 10,M30-34,3:03:34,NA,NA,NA,NA,NA,3:03:34,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Elijah Shekinah (M38),3:04:23,39,NA,35 / 4,M35-39,3:04:20,NA,NA,NA,NA,NA,3:02:41,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Geoff Riggs (M46),3:05:15,40,NA,36 / 4,M45-49,3:05:10,NA,NA,NA,NA,NA,2:51:48,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Michael Schmutzer (M43),3:05:40,41,NA,37 / 6,M40-44,3:05:37,NA,NA,NA,NA,NA,2:56:41,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Ethan Seltzer (M18),3:05:48,42,NA,38 / 5,M0-24,3:05:47,NA,NA,NA,NA,NA,2:58:38, ,2016-10-02,Wineglass Marathon,539161002,2016
Rich Harfst (M53),3:06:52,44,NA,39 / 5,M50-54,3:06:48,NA,NA,NA,NA,NA,2:42:50,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Andrew Lavin (M37),3:07:36,46,NA,40 / 5,M35-39,3:07:31,NA,NA,NA,NA,NA,3:06:46,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Andrew Getzin (M47),3:08:45,49,NA,41 / 5,M45-49,3:08:39,NA,NA,NA,NA,NA,2:53:31,BQ,2016-10-02,Wineglass Marathon,539161002,2016
David Birken (M33),3:09:28,51,NA,42 / 11,M30-34,3:09:26,NA,NA,NA,NA,NA,3:09:26, ,2016-10-02,Wineglass Marathon,539161002,2016
Vishal Gupta (M37),3:09:41,52,NA,43 / 6,M35-39,3:09:36,NA,NA,NA,NA,NA,3:08:51,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Brian Hsia (M35),3:09:59,53,NA,44 / 7,M35-39,3:09:51,NA,NA,NA,NA,NA,3:09:51,BQ,2016-10-02,Wineglass Marathon,539161002,2016
James Brennan (M46),3:10:13,54,NA,45 / 6,M45-49,3:10:08,NA,NA,NA,NA,NA,2:56:24,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Alaric Fox (M51),3:10:29,55,NA,46 / 6,M50-54,3:10:24,NA,NA,NA,NA,NA,2:49:01,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Chris Roggie (M38),3:10:35,56,NA,47 / 8,M35-39,3:10:28,NA,NA,NA,NA,NA,3:08:46, ,2016-10-02,Wineglass Marathon,539161002,2016
Samuel David (M40),3:11:01,59,NA,48 / 7,M40-44,3:10:57,NA,NA,NA,NA,NA,3:06:21,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Todd Gadd (M42),3:12:28,62,NA,49 / 8,M40-44,3:12:22,NA,NA,NA,NA,NA,3:04:39,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Joshua Ilnicki (M30),3:12:37,63,NA,50 / 12,M30-34,3:12:35,NA,NA,NA,NA,NA,3:12:35, ,2016-10-02,Wineglass Marathon,539161002,2016
David Melohusky (M53),3:13:48,65,NA,51 / 7,M50-54,3:13:40,NA,NA,NA,NA,NA,2:48:49,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Andrew Kump (M26),3:13:52,66,NA,52 / 5,M25-29,3:13:44,NA,NA,NA,NA,NA,3:13:44, ,2016-10-02,Wineglass Marathon,539161002,2016
Daniel Matheny (M34),3:14:07,67,NA,53 / 13,M30-34,3:13:58,NA,NA,NA,NA,NA,3:13:58, ,2016-10-02,Wineglass Marathon,539161002,2016
Walter Silbert (M45),3:14:07,68,NA,54 / 7,M45-49,3:14:02,NA,NA,NA,NA,NA,3:01:35,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Trey McCavit (M38),3:14:16,69,NA,55 / 9,M35-39,3:14:08,NA,NA,NA,NA,NA,3:12:23, ,2016-10-02,Wineglass Marathon,539161002,2016
Glen Schindler (M48),3:14:22,71,NA,56 / 8,M45-49,3:14:17,NA,NA,NA,NA,NA,2:57:09,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Michael Keenan (M25),3:14:23,72,NA,57 / 6,M25-29,3:14:20,NA,NA,NA,NA,NA,3:14:20, ,2016-10-02,Wineglass Marathon,539161002,2016
Charlie Lambrix (M29),3:14:35,73,NA,58 / 7,M25-29,3:14:28,NA,NA,NA,NA,NA,3:14:28, ,2016-10-02,Wineglass Marathon,539161002,2016
Daniel Andrus (M43),3:14:59,75,NA,59 / 9,M40-44,3:14:56,NA,NA,NA,NA,NA,3:05:34,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Raymond Lawson (M46),3:15:41,77,NA,60 / 9,M45-49,3:15:29,NA,NA,NA,NA,NA,3:01:22,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Sean Conklin (M46),3:16:30,79,NA,61 / 10,M45-49,3:16:26,NA,NA,NA,NA,NA,3:02:15,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Peter Halibozek (M26),3:16:41,80,NA,62 / 8,M25-29,3:16:31,NA,NA,NA,NA,NA,3:16:31, ,2016-10-02,Wineglass Marathon,539161002,2016
Joshua Copp (M35),3:17:21,81,NA,63 / 10,M35-39,3:17:04,NA,NA,NA,NA,NA,3:17:04, ,2016-10-02,Wineglass Marathon,539161002,2016
Steve Murphy (M56),3:17:26,82,NA,64 / 2,M55-59,3:17:19,NA,NA,NA,NA,NA,2:47:14,BQ,2016-10-02,Wineglass Marathon,539161002,2016
JEFFREY GAGLIARDO (M37),3:17:45,83,NA,65 / 11,M35-39,3:17:36,NA,NA,NA,NA,NA,3:16:49, ,2016-10-02,Wineglass Marathon,539161002,2016
Stephen Gnoza (M30),3:18:41,85,NA,66 / 14,M30-34,3:18:35,NA,NA,NA,NA,NA,3:18:35, ,2016-10-02,Wineglass Marathon,539161002,2016
Tom Stawicki (M41),3:18:41,86,NA,67 / 10,M40-44,3:18:34,NA,NA,NA,NA,NA,3:12:11, ,2016-10-02,Wineglass Marathon,539161002,2016
Ian Greer (M28),3:18:51,87,NA,68 / 9,M25-29,3:18:41,NA,NA,NA,NA,NA,3:18:41, ,2016-10-02,Wineglass Marathon,539161002,2016
Michael Reese (M44),3:19:02,88,NA,69 / 11,M40-44,3:18:48,NA,NA,NA,NA,NA,3:07:39, ,2016-10-02,Wineglass Marathon,539161002,2016
Jason McCloskey (M39),3:19:02,89,NA,70 / 12,M35-39,3:18:45,NA,NA,NA,NA,NA,3:15:34, ,2016-10-02,Wineglass Marathon,539161002,2016
Joseph Balwinski (M33),3:19:03,90,NA,71 / 15,M30-34,3:18:49,NA,NA,NA,NA,NA,3:18:49, ,2016-10-02,Wineglass Marathon,539161002,2016
Dave McGrath (M35),3:19:29,93,NA,72 / 13,M35-39,3:19:22,NA,NA,NA,NA,NA,3:19:22, ,2016-10-02,Wineglass Marathon,539161002,2016
William McKinney (M34),3:19:51,97,NA,73 / 16,M30-34,3:19:48,NA,NA,NA,NA,NA,3:19:48, ,2016-10-02,Wineglass Marathon,539161002,2016
Tim Dwyer (M56),3:19:54,98,NA,74 / 3,M55-59,3:19:50,NA,NA,NA,NA,NA,2:49:23,BQ,2016-10-02,Wineglass Marathon,539161002,2016
William Drexler (M39),3:20:01,99,NA,75 / 14,M35-39,3:19:47,NA,NA,NA,NA,NA,3:16:35, ,2016-10-02,Wineglass Marathon,539161002,2016
Jan Mermin (M47),3:20:09,101,NA,76 / 11,M45-49,3:19:38,NA,NA,NA,NA,NA,3:03:37,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Jonathan Fass (M45),3:20:13,102,NA,77 / 12,M45-49,3:20:08,NA,NA,NA,NA,NA,3:07:17,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Patrick Dennie (M46),3:20:18,104,NA,78 / 13,M45-49,3:20:08,NA,NA,NA,NA,NA,3:05:41,BQ,2016-10-02,Wineglass Marathon,539161002,2016
John Umphlett (M42),3:20:38,105,NA,79 / 12,M40-44,3:20:31,NA,NA,NA,NA,NA,3:12:28, ,2016-10-02,Wineglass Marathon,539161002,2016
John Draper (M47),3:20:39,106,NA,80 / 14,M45-49,3:20:23,NA,NA,NA,NA,NA,3:04:19,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Matthew Heiblim (M33),3:20:46,107,NA,81 / 17,M30-34,3:20:33,NA,NA,NA,NA,NA,3:20:33, ,2016-10-02,Wineglass Marathon,539161002,2016
Rich Fuller (M40),3:20:48,108,NA,82 / 13,M40-44,3:20:39,NA,NA,NA,NA,NA,3:15:49, ,2016-10-02,Wineglass Marathon,539161002,2016
Kenny Baldo (M44),3:20:49,109,NA,83 / 14,M40-44,3:20:36,NA,NA,NA,NA,NA,3:09:21, ,2016-10-02,Wineglass Marathon,539161002,2016
Donald Castellucci III (M24),3:20:53,111,NA,84 / 6,M0-24,3:20:45,NA,NA,NA,NA,NA,3:20:45, ,2016-10-02,Wineglass Marathon,539161002,2016
Matthew Wisner (M44),3:21:10,113,NA,85 / 15,M40-44,3:21:01,NA,NA,NA,NA,NA,3:09:45, ,2016-10-02,Wineglass Marathon,539161002,2016
Walter Johnsen (M20),3:21:13,114,NA,86 / 7,M0-24,3:20:54,NA,NA,NA,NA,NA,3:18:23, ,2016-10-02,Wineglass Marathon,539161002,2016
Timothy Ciancione (M51),3:21:18,116,NA,87 / 8,M50-54,3:21:12,NA,NA,NA,NA,NA,2:58:36,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Kevin Garvey (M35),3:21:24,117,NA,88 / 15,M35-39,3:21:01,NA,NA,NA,NA,NA,3:21:01, ,2016-10-02,Wineglass Marathon,539161002,2016
Brian Barfoot (M37),3:21:25,118,NA,89 / 16,M35-39,3:21:16,NA,NA,NA,NA,NA,3:20:28, ,2016-10-02,Wineglass Marathon,539161002,2016
Jimmy Picard (M31),3:21:31,119,NA,90 / 18,M30-34,3:21:25,NA,NA,NA,NA,NA,3:21:25, ,2016-10-02,Wineglass Marathon,539161002,2016
Alan Moring (M49),3:21:35,120,NA,91 / 15,M45-49,3:21:22,NA,NA,NA,NA,NA,3:02:00,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Scott Dawson (M43),3:21:54,121,NA,92 / 16,M40-44,3:21:48,NA,NA,NA,NA,NA,3:12:06, ,2016-10-02,Wineglass Marathon,539161002,2016
Michael Armstrong (M53),3:22:07,123,NA,93 / 9,M50-54,3:21:52,NA,NA,NA,NA,NA,2:55:58,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Drew Hendrickson (M30),3:22:16,124,NA,94 / 19,M30-34,3:22:07,NA,NA,NA,NA,NA,3:22:07, ,2016-10-02,Wineglass Marathon,539161002,2016
Sean Clouser (M43),3:22:30,125,NA,95 / 17,M40-44,3:22:18,NA,NA,NA,NA,NA,3:12:34, ,2016-10-02,Wineglass Marathon,539161002,2016
Michel Joseph (M49),3:22:30,126,NA,96 / 16,M45-49,3:22:15,NA,NA,NA,NA,NA,3:02:48,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Joe Haungs (M54),3:23:00,128,NA,97 / 10,M50-54,3:22:58,NA,NA,NA,NA,NA,2:55:18,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Stephen Grimes (M47),3:23:03,130,NA,98 / 17,M45-49,3:22:46,NA,NA,NA,NA,NA,3:06:30,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Joseph Molinaro (M53),3:23:08,131,NA,99 / 11,M50-54,3:23:06,NA,NA,NA,NA,NA,2:57:02,BQ,2016-10-02,Wineglass Marathon,539161002,2016
Eric Lindberg (M39),3:23:15,133,NA,100 / 17,M35-39,3:22:52,NA,NA,NA,NA,NA,3:19:37, ,2016-10-02,Wineglass Marathon,539161002,2016
Bryan Morseman (M30),2:24:22,1,NA,1 / 1,M30-34,2:24:22,NA,NA,NA,NA,NA,2:24:22,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Chad Byler (M32),2:35:35,2,NA,2 / 2,M30-34,2:35:34,NA,NA,NA,NA,NA,2:35:34,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Chris Raulli (M27),2:41:38,3,NA,3 / 1,M25-29,2:41:38,NA,NA,NA,NA,NA,2:41:38,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Christopher Martin (M39),2:43:45,4,NA,4 / 1,M35-39,2:43:43,NA,NA,NA,NA,NA,2:41:06,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Chris Fernandez (M23),2:45:49,5,NA,5 / 1,M0-24,2:45:47,NA,NA,NA,NA,NA,2:45:47,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Jay Margolis (M37),2:46:38,6,NA,6 / 2,M35-39,2:46:38,NA,NA,NA,NA,NA,2:45:58,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Robert Brink (M30),2:47:26,7,NA,7 / 3,M30-34,2:47:24,NA,NA,NA,NA,NA,2:47:24,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Olof Dallner (M37),2:47:58,8,NA,8 / 3,M35-39,2:47:56,NA,NA,NA,NA,NA,2:47:16,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Jon French (M31),2:48:03,9,NA,9 / 4,M30-34,2:48:02,NA,NA,NA,NA,NA,2:48:02,BQ,2015-10-04,Wineglass Marathon,539151004,2015
Justin Feil (M41),2:49:40,10,NA,10 / 1,M40-44,2:49:38,NA,NA,NA,NA,NA,2:44:11,BQ,2015-10-04,Wineglass Marathon,539151004,2015
